Dates,MaxTemp,MinTemp,Precipitation,Snowfall,Snowdepth,MaxTscore,MinTscore,TotalTscore,SnowFscore,SnowDscore,TotalSscore,AWSSIscore,AccumTscore,AccumSscore,AccumAWSSI
10-Aug-1900,97,74,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Aug-1900,95,69,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Aug-1900,82,67,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Aug-1900,81,60,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Aug-1900,84,61,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Aug-1900,83,61,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Aug-1900,87,62,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Aug-1900,89,62,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Aug-1900,93,64,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Aug-1900,93,67,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Aug-1900,92,66,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Aug-1900,82,66,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Aug-1900,84,58,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Aug-1900,88,61,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Aug-1900,88,62,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Aug-1900,88,64,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Aug-1900,88,64,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Aug-1900,80,65,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Aug-1900,85,61,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Aug-1900,84,61,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Aug-1900,86,53,0,0,0,0,0,0,0,0,0,0,0,0,0
31-Aug-1900,89,55,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Sep-1900,93,58,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Sep-1900,88,66,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Sep-1900,82,61,0,0,0,0,0,0,0,0,0,0,0,0,0
04-Sep-1900,85,51,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Sep-1900,91,58,0,0,0,0,0,0,0,0,0,0,0,0,0
06-Sep-1900,94,70,0,0,0,0,0,0,0,0,0,0,0,0,0
07-Sep-1900,80,60,0,0,0,0,0,0,0,0,0,0,0,0,0
08-Sep-1900,83,54,0,0,0,0,0,0,0,0,0,0,0,0,0
09-Sep-1900,86,60,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Sep-1900,93,61,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Sep-1900,93,68,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Sep-1900,93,57,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Sep-1900,82,45,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Sep-1900,80,53,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Sep-1900,86,53,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Sep-1900,72,47,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Sep-1900,58,41,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Sep-1900,73,36,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Sep-1900,69,47,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Sep-1900,77,55,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Sep-1900,68,49,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Sep-1900,73,43,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Sep-1900,77,51,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Sep-1900,80,42,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Sep-1900,92,61,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Sep-1900,90,68,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Sep-1900,70,51,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Sep-1900,73,44,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-1900,68,55,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Sep-1900,74,42,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Oct-1900,73,44,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Oct-1900,83,54,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Oct-1900,88,57,0,0,0,0,0,0,0,0,0,0,0,0,0
04-Oct-1900,86,57,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Oct-1900,89,61,0,0,0,0,0,0,0,0,0,0,0,0,0
06-Oct-1900,85,63,0,0,0,0,0,0,0,0,0,0,0,0,0
07-Oct-1900,71,51,0,0,0,0,0,0,0,0,0,0,0,0,0
08-Oct-1900,62,43,0,0,0,0,0,0,0,0,0,0,0,0,0
09-Oct-1900,60,39,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Oct-1900,64,38,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Oct-1900,70,37,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Oct-1900,70,41,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Oct-1900,73,48,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Oct-1900,72,50,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Oct-1900,77,42,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Oct-1900,61,33,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Oct-1900,59,26,0,0,0,0,1,1,0,0,0,1,0,0,0
18-Oct-1900,68,39,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Oct-1900,58,37,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Oct-1900,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Oct-1900,71,45,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Oct-1900,70,54,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Oct-1900,68,54,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Oct-1900,72,48,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Oct-1900,72,50,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Oct-1900,76,49,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Oct-1900,57,43,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Oct-1900,67,40,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Oct-1900,76,52,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Oct-1900,71,57,0,0,0,0,0,0,0,0,0,0,0,0,0
31-Oct-1900,76,58,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Nov-1900,66,43,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Nov-1900,58,38,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Nov-1900,62,35,0,0,0,0,0,0,0,0,0,0,0,0,0
04-Nov-1900,64,41,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Nov-1900,56,36,0,0,0,0,0,0,0,0,0,0,0,0,0
06-Nov-1900,51,31,0,0,0,0,1,1,0,0,0,1,0,0,0
07-Nov-1900,45,31,0,0.8,0,0,1,1,1,0,1,2,1,1,2
08-Nov-1900,38,29,0,0,0,0,1,1,0,0,0,1,2,1,3
09-Nov-1900,33,27,0,0,0,0,1,1,0,0,0,1,3,1,4
10-Nov-1900,36,28,0,1,1,0,1,1,2,1,3,4,4,4,8
11-Nov-1900,37,27,0,0.1,0,0,1,1,1,0,1,2,5,5,10
12-Nov-1900,38,27,0,0,0,0,1,1,0,0,0,1,6,5,11
13-Nov-1900,40,24,0,0.7,1,0,2,2,1,1,2,4,8,7,15
14-Nov-1900,27,21,0,0.1,0,1,2,3,1,0,1,4,11,8,19
15-Nov-1900,28,18,0,0.4,1,1,3,4,1,1,2,6,15,10,25
16-Nov-1900,38,15,0,0,0,0,3,3,0,0,0,3,18,10,28
17-Nov-1900,41,27,0,1,0,0,1,1,2,0,2,3,19,12,31
18-Nov-1900,54,40,0,0,0,0,0,0,0,0,0,0,19,12,31
19-Nov-1900,57,43,0,0,0,0,0,0,0,0,0,0,19,12,31
20-Nov-1900,61,54,0,0,0,0,0,0,0,0,0,0,19,12,31
21-Nov-1900,60,21,0,0,0,0,2,2,0,0,0,2,21,12,33
22-Nov-1900,56,30,0,0,0,0,1,1,0,0,0,1,22,12,34
23-Nov-1900,47,28,0,0,0,0,1,1,0,0,0,1,23,12,35
24-Nov-1900,37,32,0,0,0,0,1,1,0,0,0,1,24,12,36
25-Nov-1900,35,31,0,2,2,0,1,1,3,2,5,6,25,17,42
26-Nov-1900,36,29,0,0,1,0,1,1,0,1,1,2,26,18,44
27-Nov-1900,33,22,0,0,1,0,2,2,0,1,1,3,28,19,47
28-Nov-1900,38,29,0,0,1,0,1,1,0,1,1,2,29,20,49
29-Nov-1900,33,29,0,0,0,0,1,1,0,0,0,1,30,20,50
30-Nov-1900,42,23,0,0,0,0,2,2,0,0,0,2,32,20,52
01-Dec-1900,39,32,0,0,0,0,1,1,0,0,0,1,33,20,53
02-Dec-1900,42,27,0,0,0,0,1,1,0,0,0,1,34,20,54
03-Dec-1900,54,31,0,0,0,0,1,1,0,0,0,1,35,20,55
04-Dec-1900,40,34,0,0,0,0,0,0,0,0,0,0,35,20,55
05-Dec-1900,39,33,0,0,0,0,0,0,0,0,0,0,35,20,55
06-Dec-1900,41,31,0,0,0,0,1,1,0,0,0,1,36,20,56
07-Dec-1900,36,30,0,0.5,0,0,1,1,1,0,1,2,37,21,58
08-Dec-1900,35,27,0,0,0,0,1,1,0,0,0,1,38,21,59
09-Dec-1900,37,16,0,0,0,0,3,3,0,0,0,3,41,21,62
10-Dec-1900,27,14,0,0,0,1,4,5,0,0,0,5,46,21,67
11-Dec-1900,25,18,0,0,0,1,3,4,0,0,0,4,50,21,71
12-Dec-1900,35,12,0,0,0,0,4,4,0,0,0,4,54,21,75
13-Dec-1900,36,12,0,0,0,0,4,4,0,0,0,4,58,21,79
14-Dec-1900,20,7,0,0,0,2,5,7,0,0,0,7,65,21,86
15-Dec-1900,26,14,0,0,0,1,4,5,0,0,0,5,70,21,91
16-Dec-1900,28,5,0,0,0,1,5,6,0,0,0,6,76,21,97
17-Dec-1900,31,19,0,0.7,1,1,3,4,1,1,2,6,80,23,103
18-Dec-1900,40,29,0,0,0,0,1,1,0,0,0,1,81,23,104
19-Dec-1900,49,33,0,0,0,0,0,0,0,0,0,0,81,23,104
20-Dec-1900,40,26,0,0,0,0,1,1,0,0,0,1,82,23,105
21-Dec-1900,38,24,0,0,0,0,2,2,0,0,0,2,84,23,107
22-Dec-1900,52,32,0,0,0,0,1,1,0,0,0,1,85,23,108
23-Dec-1900,50,32,0,0,0,0,1,1,0,0,0,1,86,23,109
24-Dec-1900,35,27,0,0,0,0,1,1,0,0,0,1,87,23,110
25-Dec-1900,28,19,0,0,0,1,3,4,0,0,0,4,91,23,114
26-Dec-1900,30,17,0,0,0,1,3,4,0,0,0,4,95,23,118
27-Dec-1900,35,16,0,0,0,0,3,3,0,0,0,3,98,23,121
28-Dec-1900,30,21,0,0,0,1,2,3,0,0,0,3,101,23,124
29-Dec-1900,32,12,0,0,0,1,4,5,0,0,0,5,106,23,129
30-Dec-1900,38,16,0,0,0,0,3,3,0,0,0,3,109,23,132
31-Dec-1900,33,18,0,1,1,0,3,3,2,1,3,6,112,26,138
01-Jan-1901,20,6,0,0,1,2,5,7,0,1,1,8,119,27,146
02-Jan-1901,20,5,0,0,1,2,5,7,0,1,1,8,126,28,154
03-Jan-1901,21,-7,0,0,1,2,8,10,0,1,1,11,136,29,165
04-Jan-1901,35,11,0,0,0,0,4,4,0,0,0,4,140,29,169
05-Jan-1901,28,10,0,0,0,1,4,5,0,0,0,5,145,29,174
06-Jan-1901,34,10,0,0.4,1,0,4,4,1,1,2,6,149,31,180
07-Jan-1901,35,29,0,0,0,0,1,1,0,0,0,1,150,31,181
08-Jan-1901,47,27,0,0,0,0,1,1,0,0,0,1,151,31,182
09-Jan-1901,41,26,0,2.3,2,0,1,1,3,2,5,6,152,36,188
10-Jan-1901,39,28,0,0,2,0,1,1,0,2,2,3,153,38,191
11-Jan-1901,35,27,0,3.2,5,0,1,1,4,4,8,9,154,46,200
12-Jan-1901,31,23,0,0,5,1,2,3,0,4,4,7,157,50,207
13-Jan-1901,32,15,0,0,5,1,3,4,0,4,4,8,161,54,215
14-Jan-1901,35,28,0,0.8,4,0,1,1,1,4,5,6,162,59,221
15-Jan-1901,40,30,0,0,2,0,1,1,0,2,2,3,163,61,224
16-Jan-1901,43,27,0,0,0,0,1,1,0,0,0,1,164,61,225
17-Jan-1901,27,16,0,0,0,1,3,4,0,0,0,4,168,61,229
18-Jan-1901,22,12,0,0.3,1,2,4,6,1,1,2,8,174,63,237
19-Jan-1901,20,-2,0,0.1,1,2,7,9,1,1,2,11,183,65,248
20-Jan-1901,48,9,0,0,0,0,5,5,0,0,0,5,188,65,253
21-Jan-1901,43,28,0,0,0,0,1,1,0,0,0,1,189,65,254
22-Jan-1901,34,17,0,0,0,0,3,3,0,0,0,3,192,65,257
23-Jan-1901,34,23,0,0.2,0,0,2,2,1,0,1,3,194,66,260
24-Jan-1901,37,24,0,0,0,0,2,2,0,0,0,2,196,66,262
25-Jan-1901,25,13,0,0,0,1,4,5,0,0,0,5,201,66,267
26-Jan-1901,25,12,0,2.2,2,1,4,5,3,2,5,10,206,71,277
27-Jan-1901,31,24,0,0.3,3,1,2,3,1,3,4,7,209,75,284
28-Jan-1901,25,16,0,0,3,1,3,4,0,3,3,7,213,78,291
29-Jan-1901,25,15,0,0,3,1,3,4,0,3,3,7,217,81,298
30-Jan-1901,23,10,0,0.3,3,2,4,6,1,3,4,10,223,85,308
31-Jan-1901,20,3,0,0,3,2,6,8,0,3,3,11,231,88,319
01-Feb-1901,19,2,0,0,3,3,6,9,0,3,3,12,240,91,331
02-Feb-1901,24,1,0,0.1,3,2,6,8,1,3,4,12,248,95,343
03-Feb-1901,28,19,0,11,14,1,3,4,14,7,21,25,252,116,368
04-Feb-1901,27,18,0,0,13,1,3,4,0,7,7,11,256,123,379
05-Feb-1901,21,6,0,0,13,2,5,7,0,7,7,14,263,130,393
06-Feb-1901,18,11,0,0,13,3,4,7,0,7,7,14,270,137,407
07-Feb-1901,20,4,0,0,12,2,6,8,0,7,7,15,278,144,422
08-Feb-1901,23,3,0,0,12,2,6,8,0,7,7,15,286,151,437
09-Feb-1901,24,12,0,5,17,2,4,6,7,8,15,21,292,166,458
10-Feb-1901,24,4,0,0,16,2,6,8,0,8,8,16,300,174,474
11-Feb-1901,25,6,0,1.5,17,1,5,6,2,8,10,16,306,184,490
12-Feb-1901,22,8,0,0.5,17,2,5,7,1,8,9,16,313,193,506
13-Feb-1901,20,2,0,0,16,2,6,8,0,8,8,16,321,201,522
14-Feb-1901,12,-4,0,0.3,16,4,7,11,1,8,9,20,332,210,542
15-Feb-1901,28,0,0,0,15,1,6,7,0,8,8,15,339,218,557
16-Feb-1901,29,7,0,0,13,1,5,6,0,7,7,13,345,225,570
17-Feb-1901,29,22,0,1.5,13,1,2,3,2,7,9,12,348,234,582
18-Feb-1901,33,22,0,0,11,0,2,2,0,6,6,8,350,240,590
19-Feb-1901,23,16,0,0.5,11,2,3,5,1,6,7,12,355,247,602
20-Feb-1901,22,14,0,0,11,2,4,6,0,6,6,12,361,253,614
21-Feb-1901,23,3,0,0,11,2,6,8,0,6,6,14,369,259,628
22-Feb-1901,16,3,0,0.8,12,3,6,9,1,7,8,17,378,267,645
23-Feb-1901,12,-3,0,0,12,4,7,11,0,7,7,18,389,274,663
24-Feb-1901,23,6,0,1.5,13,2,5,7,2,7,9,16,396,283,679
25-Feb-1901,32,13,0,0,12,1,4,5,0,7,7,12,401,290,691
26-Feb-1901,22,9,0,0.7,12,2,5,7,1,7,8,15,408,298,706
27-Feb-1901,22,6,0,0,12,2,5,7,0,7,7,14,415,305,720
28-Feb-1901,25,-1,0,0,12,1,7,8,0,7,7,15,423,312,735
01-Mar-1901,41,-1,0,0.2,8,0,7,7,1,5,6,13,430,318,748
02-Mar-1901,33,-1,0,0.7,8,0,7,7,1,5,6,13,437,324,761
03-Mar-1901,49,18,0,0.2,5,0,3,3,1,4,5,8,440,329,769
04-Mar-1901,43,23,0,0,2,0,2,2,0,2,2,4,442,331,773
05-Mar-1901,23,-1,0,0,2,2,7,9,0,2,2,11,451,333,784
06-Mar-1901,17,-1,0,0,2,3,7,10,0,2,2,12,461,335,796
07-Mar-1901,38,14,0,0,2,0,4,4,0,2,2,6,465,337,802
08-Mar-1901,38,19,0,0.5,2,0,3,3,1,2,3,6,468,340,808
09-Mar-1901,37,27,0,0,2,0,1,1,0,2,2,3,469,342,811
10-Mar-1901,41,25,0,0,0,0,1,1,0,0,0,1,470,342,812
11-Mar-1901,41,19,0,0.5,0,0,3,3,1,0,1,4,473,343,816
12-Mar-1901,41,25,0,0,0,0,1,1,0,0,0,1,474,343,817
13-Mar-1901,37,29,0,0,0,0,1,1,0,0,0,1,475,343,818
14-Mar-1901,35,21,0,2.5,3,0,2,2,3,3,6,8,477,349,826
15-Mar-1901,32,20,0,0.5,2,1,2,3,1,2,3,6,480,352,832
16-Mar-1901,35,13,0,0,0,0,4,4,0,0,0,4,484,352,836
17-Mar-1901,48,30,0,0,0,0,1,1,0,0,0,1,485,352,837
18-Mar-1901,65,33,0,0,0,0,0,0,0,0,0,0,485,352,837
19-Mar-1901,39,27,0,0,0,0,1,1,0,0,0,1,486,352,838
20-Mar-1901,53,26,0,0,0,0,1,1,0,0,0,1,487,352,839
21-Mar-1901,28,22,0,0,0,1,2,3,0,0,0,3,490,352,842
22-Mar-1901,43,22,0,0.5,0,0,2,2,1,0,1,3,492,353,845
23-Mar-1901,62,26,0,0,0,0,1,1,0,0,0,1,493,353,846
24-Mar-1901,58,26,0,0,0,0,1,1,0,0,0,1,494,353,847
25-Mar-1901,70,42,0,0,0,0,0,0,0,0,0,0,494,353,847
26-Mar-1901,53,35,0,0,0,0,0,0,0,0,0,0,494,353,847
27-Mar-1901,40,19,0,0,0,0,3,3,0,0,0,3,497,353,850
28-Mar-1901,41,22,0,0,0,0,2,2,0,0,0,2,499,353,852
29-Mar-1901,40,21,0,0,0,0,2,2,0,0,0,2,501,353,854
30-Mar-1901,35,24,0,0,0,0,2,2,0,0,0,2,503,353,856
31-Mar-1901,47,26,0,0,0,0,1,1,0,0,0,1,504,353,857
01-Apr-1901,54,26,0,0.6,0,0,1,1,1,0,1,2,505,354,859
02-Apr-1901,40,31,0,0,0,0,1,1,0,0,0,1,0,0,859
03-Apr-1901,39,34,0,0,0,0,0,0,0,0,0,0,0,0,859
04-Apr-1901,56,32,0,0,0,0,1,1,0,0,0,1,0,0,859
05-Apr-1901,55,29,0,0,0,0,1,1,0,0,0,1,0,0,859
06-Apr-1901,42,36,0,0,0,0,0,0,0,0,0,0,0,0,859
07-Apr-1901,50,36,0,0,0,0,0,0,0,0,0,0,0,0,859
08-Apr-1901,46,36,0,0,0,0,0,0,0,0,0,0,0,0,859
09-Apr-1901,56,32,0,0,0,0,1,1,0,0,0,1,0,0,859
10-Apr-1901,55,31,0,0,0,0,1,1,0,0,0,1,0,0,859
11-Apr-1901,59,30,0,0,0,0,1,1,0,0,0,1,0,0,859
12-Apr-1901,59,31,0,0,0,0,1,1,0,0,0,1,0,0,859
13-Apr-1901,51,41,0,0,0,0,0,0,0,0,0,0,0,0,859
14-Apr-1901,61,42,0,0,0,0,0,0,0,0,0,0,0,0,859
15-Apr-1901,61,37,0,0,0,0,0,0,0,0,0,0,0,0,859
16-Apr-1901,64,38,0,0,0,0,0,0,0,0,0,0,0,0,859
17-Apr-1901,57,45,0,0,0,0,0,0,0,0,0,0,0,0,859
18-Apr-1901,47,32,0,0,0,0,1,1,0,0,0,1,0,0,859
19-Apr-1901,44,28,0,0,0,0,1,1,0,0,0,1,0,0,859
20-Apr-1901,44,30,0,0,0,0,1,1,0,0,0,1,0,0,859
21-Apr-1901,39,32,0,0,0,0,1,1,0,0,0,1,0,0,859
22-Apr-1901,54,38,0,0,0,0,0,0,0,0,0,0,0,0,859
23-Apr-1901,62,45,0,0,0,0,0,0,0,0,0,0,0,0,859
24-Apr-1901,63,44,0,0,0,0,0,0,0,0,0,0,0,0,859
25-Apr-1901,67,43,0,0,0,0,0,0,0,0,0,0,0,0,859
26-Apr-1901,75,39,0,0,0,0,0,0,0,0,0,0,0,0,859
27-Apr-1901,73,37,0,0,0,0,0,0,0,0,0,0,0,0,859
28-Apr-1901,81,40,0,0,0,0,0,0,0,0,0,0,0,0,859
29-Apr-1901,84,45,0,0,0,0,0,0,0,0,0,0,0,0,859
30-Apr-1901,84,56,0,0,0,0,0,0,0,0,0,0,0,0,859
01-May-1901,73,53,0,0,0,0,0,0,0,0,0,0,0,0,859
02-May-1901,85,53,0,0,0,0,0,0,0,0,0,0,0,0,859
03-May-1901,65,41,0,0,0,0,0,0,0,0,0,0,0,0,859
04-May-1901,74,38,0,0,0,0,0,0,0,0,0,0,0,0,859
05-May-1901,80,43,0,0,0,0,0,0,0,0,0,0,0,0,859
06-May-1901,77,50,0,0,0,0,0,0,0,0,0,0,0,0,859
07-May-1901,74,54,0,0,0,0,0,0,0,0,0,0,0,0,859
08-May-1901,70,50,0,0,0,0,0,0,0,0,0,0,0,0,859
09-May-1901,67,52,0,0,0,0,0,0,0,0,0,0,0,0,859
10-May-1901,72,54,0,0,0,0,0,0,0,0,0,0,0,0,859
11-May-1901,65,53,0,0,0,0,0,0,0,0,0,0,0,0,859
12-May-1901,65,40,0,0,0,0,0,0,0,0,0,0,0,0,859
13-May-1901,61,34,0,0,0,0,0,0,0,0,0,0,0,0,859
14-May-1901,62,39,0,0,0,0,0,0,0,0,0,0,0,0,859
15-May-1901,70,36,0,0,0,0,0,0,0,0,0,0,0,0,859
16-May-1901,75,41,0,0,0,0,0,0,0,0,0,0,0,0,859
17-May-1901,82,47,0,0,0,0,0,0,0,0,0,0,0,0,859
18-May-1901,72,50,0,0,0,0,0,0,0,0,0,0,0,0,859
19-May-1901,61,46,0,0,0,0,0,0,0,0,0,0,0,0,859
20-May-1901,64,45,0,0,0,0,0,0,0,0,0,0,0,0,859
21-May-1901,60,50,0,0,0,0,0,0,0,0,0,0,0,0,859
22-May-1901,69,56,0,0,0,0,0,0,0,0,0,0,0,0,859
23-May-1901,78,52,0,0,0,0,0,0,0,0,0,0,0,0,859
24-May-1901,69,43,0,0,0,0,0,0,0,0,0,0,0,0,859
25-May-1901,54,43,0,0,0,0,0,0,0,0,0,0,0,0,859
26-May-1901,55,42,0,0,0,0,0,0,0,0,0,0,0,0,859
27-May-1901,65,48,0,0,0,0,0,0,0,0,0,0,0,0,859
28-May-1901,57,47,0,0,0,0,0,0,0,0,0,0,0,0,859
29-May-1901,60,42,0,0,0,0,0,0,0,0,0,0,0,0,859
30-May-1901,65,40,0,0,0,0,0,0,0,0,0,0,0,0,859
31-May-1901,66,42,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Jun-1901,59,37,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Jun-1901,63,44,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Jun-1901,73,38,0,0,0,0,0,0,0,0,0,0,0,0,0
04-Jun-1901,79,45,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Jun-1901,87,55,0,0,0,0,0,0,0,0,0,0,0,0,0
06-Jun-1901,75,61,0,0,0,0,0,0,0,0,0,0,0,0,0
07-Jun-1901,62,50,0,0,0,0,0,0,0,0,0,0,0,0,0
08-Jun-1901,66,40,0,0,0,0,0,0,0,0,0,0,0,0,0
09-Jun-1901,76,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Jun-1901,78,45,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Jun-1901,81,55,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Jun-1901,91,64,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Jun-1901,84,65,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Jun-1901,87,63,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Jun-1901,80,65,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Jun-1901,82,57,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Jun-1901,83,61,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Jun-1901,82,55,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Jun-1901,83,57,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Jun-1901,80,59,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Jun-1901,83,59,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jun-1901,88,64,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Jun-1901,85,65,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Jun-1901,91,57,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Jun-1901,90,65,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Jun-1901,93,66,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Jun-1901,95,71,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Jun-1901,91,68,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Jun-1901,85,66,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Jun-1901,92,61,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Jul-1901,96,74,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Jul-1901,97,73,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Jul-1901,88,70,0,0,0,0,0,0,0,0,0,0,0,0,0
04-Jul-1901,97,69,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Jul-1901,91,68,0,0,0,0,0,0,0,0,0,0,0,0,0
06-Jul-1901,83,55,0,0,0,0,0,0,0,0,0,0,0,0,0
07-Jul-1901,71,55,0,0,0,0,0,0,0,0,0,0,0,0,0
08-Jul-1901,79,53,0,0,0,0,0,0,0,0,0,0,0,0,0
09-Jul-1901,82,51,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Jul-1901,96,66,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Jul-1901,85,64,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Jul-1901,82,56,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Jul-1901,86,56,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Jul-1901,90,63,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Jul-1901,95,67,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Jul-1901,94,70,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Jul-1901,95,70,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Jul-1901,91,68,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Jul-1901,89,60,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Jul-1901,97,61,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Jul-1901,96,70,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jul-1901,94,68,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Jul-1901,93,59,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Jul-1901,90,65,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Jul-1901,91,69,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Jul-1901,79,61,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Jul-1901,95,66,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Jul-1901,93,69,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Jul-1901,82,63,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Jul-1901,87,68,0,0,0,0,0,0,0,0,0,0,0,0,0
